image_name	concepts
13244_2014_331_Fig4_HTML	C0013687;C1550278;C0025519;C0036429;C0856882;C0115671;C0153665;C1269575;C2707259;C0679431;C0151872;C0025148;C0574032;C3542466;C1611706;C0240292;C0497247;C0747120;C1706368;C3641247;C3845261;C0222647;C1293131;C0241390;C1269079;C1704922;C1550557;C1295665;C0029899;C1305694;C0221106;C1696103;C1282773;C2317432;C1704254;C0600075;C3668946;C0001629;C1546613;C0020557;C0023216;C4049938;C4049939;C0520886
13244_2014_331_Fig11_HTML	C1269614;C1704254;C1278933;C3542466;C0817096;C0031050;C1696103;C0394856;C0019064;C0153661;C1704922;C1557547;C3542022;C1882821;C0242426;C0265124;C0332448;C1705733;C1268210;C0349077
13244_2014_331_Fig12_HTML	C0394673;C1692321;C0153661;C0817096;C0225973;C0235896;C3542466;C1269614;C2053157;C2053159;C2053158;C2041082;C1837463;C1706368;C0332448;C0376152;C3854061;C1168344;C1550105;C0438732;C1705733;C1704922;C1550557;C0702249;C1315886;C1546708;C0771936;C0241076;C1704254;C2021009;C2053149;C4230506;C1696103;C0031039;C2321333;C2738743;C2321338
13244_2014_331_Fig14_HTML	C3845261;C1295665;C3532397;C0149596;C0031050;C0025519;C0225844;C2189285;C0115671;C0020557;C2707259;C0497247;C0041582;C0240214;C0221106;C0018827;C1279387;C1267465;C1269890;C0440775;C0750190;C0429001;C0013687;C1293131;C2317432;C0747120;C1280943;C1280942;C1706368;C3641247;C1280944;C1283872;C0232267;C0226667;C1696103;C0241390;C0225856;C2825199;C1704922;C0574032;C1550557;C0856882;C0226645;C0507618;C3542466;C1517569;C0456955;C0456956;C1550320;C3668946;C1704254;C4054193;C0600075;C0394181;C0151872;C1546613;C4053878;C0442031;C0205400;C0240292;C4049938;C4049939;C0031038;C0520886;C4288407
nanomaterials-04-00157-g001	C3496436;C2985545;C1442059;C0221872;C1273517;C0008957;C1515187;C2328510;C2741673;C1443182;C1441505;C1441504;C0020494;C1441792;C1289829;C1546778;C0596790;C4082977;C1706368;C2700166;C2677099;C1552651;C0403592;C0162531;C1882368;C0441122;C3272377;C1550557;C0036572;C3897546;C0558058;C3242379;C1441537;C0518852;C1442027;C4050225;C1515974;C0184967;C0944988;C3541902;C1378698;C1879945;C0424576;C1272751;C0741302
JISP-14-126-g001	C2964201;C1281562;C0814472;C0087111;C1830198;C1533734;C0040426;C1708982;C0040399;C0024693;C3647788;C0679860;C1704302;C0930964;C3842085;C1550309;C0419358;C0024689;C0009429;C3275118;C0227123;C0024687;C0376495;C3887704;C0746919;C0502788
JISP-14-126-g002	C0040426;C1708982;C1861101;C0191729;C1281562;C0011079;C0841424;C1550557;C0191342;C1706368;C1830198;C0040399;C0185221;C3245462
JISP-14-126-g003	C1861101;C0191729;C0011079;C0841424;C0191342;C3842085;C0699270;C0185221;C0262950;C3245462
JISP-14-126-g004	C0555047;C1515974;C3844595;C1546778;C0730064;C1861101;C1735331;C0152399;C0844996;C0449206;C0191497;C0032027;C0370220
JISP-14-126-g005	C1555302;C1533810;C1546653;C3160715;C1961139;C0152399;C0012725;C0730064;C0035139;C1861101;C0441587;C3683798;C0032027;C0370220
JISP-14-126-g006	C1815293;C1112446;C1546803;C2683183;C3496614;C0038969;C0038925;C1713568;C3496613;C0877410;C4283785;C0009068
JISP-14-126-g007	C1266908;C1705654;C0243025;C1561542;C1861101;C1546560;C1550616;C0587668;C0262950;C0543467
JISP-14-126-g008	C1815293;C2922359;C1713568;C1705654;C2683183;C0683141;C4283785;C1561542;C0452376;C1861101;C0013895;C0518891;C0699270;C0587668;C0221102;C0543467
JISP-14-126-g009	C2964201;C1281562;C0814472;C0043299;C0087111;C1830198;C1306645;C0040426;C1708982;C1962945;C0040399;C0024693;C3647788;C0031028;C0679860;C1548003;C1861101;C0930964;C1550309;C1548009;C1533734;C0024689;C1704302;C0009429;C3275118;C0227123;C0024687;C0376495;C3887704;C0746919;C0502788
JISP-14-126-g010	C1281562;C1561542;C0814472;C0043299;C0087111;C1830198;C1306645;C0040426;C1708982;C1962945;C0040399;C3812270;C0679860;C3647788;C0031028;C1548003;C1861101;C1548009;C1533734;C0009429;C3275118;C0376495;C3887704;C0746919
jkms-26-951-g001	C0152336;C1281590;C0876917;C1706368;C0362076;C1970705;C0155339;C0431056;C0199180;C1550557;C0018670
jkms-26-951-g002	C0184666;C0744395;C0809949;C0228232;C0925334;C0013819;C0014547;C0049903;C0037769;C0751495;C0003811;C3542952;C0684276;C0922644;C1561542;C4243598;C2216187;C1281970;C0034869;C0278188;C0234974;C4023460;C2950181;C3843918;C1706255
IDOJ-4-205-g003	C0030436;C0145958;C0333442;C1550557;C3887532;C0041582;C0150866;C0235146;C1706368;C0039866;C3550047;C1550512;C0059433;C0030232;C0241137;C0598240;C3281279;C1281586;C1547940;C2825836;C1704653;C3839036;C2700149;C1550672
CRID2016-5070187.001	C2087366;C0153360;C1550655;C1305367;C3672296;C0038556;C0150312;C1578485;C1578486;C0749106;C0230070;C2745965;C0229722;C1546844;C1283902;C1553500;C1268976;C0227472;C1550309;C0885752;C1546635;C1546399;C0726021;C0024687;C1148456;C0518461;C1550639
CRID2016-5070187.002	C1515974;C1546778;C1546560;C0040440;C1550616;C1548899;C1266908;C0262950
CRID2016-5070187.003	C1547928;C1546635;C1706387;C0153376;C0747154;C2016788;C0229999;C3542022;C0225808;C0030219;C0033213;C1280392;C1548899;C2239128;C1550639
CRID2016-5070187.004	C0039985;C0037088;C0233519;C3539655;C0243025;C4050405;C3665494;C0242114;C0024867;C2926606;C0177737;C0035222;C1114557;C2825141;C1261141;C0243095
IJO-62-341-g002	C2700289;C0154026;C0153629;C3542466;C1706368;C4049929;C0200966;C1550625;C0184933;C0717551;C1278889;C1704254;C0061856;C1951158;C1704922;C1550557;C1548745;C0010031;C0010034;C1696103;C0523199;C0444082;C0020581
IJO-62-341-g005	C0010031;C1278889;C1551341;C0728940;C2700289;C1550625;C0015252;C0700320;C0007876;C0154026;C3811745;C0153629;C1552858;C0184905;C0010034
CN-14-784_F1	C2022599;C0592924;C0751728;C2699333;C0558145;C1553386;C1551394;C1284712;C0723893;C2698497;C0228673;C0231683;C0155306;C1550457;C0205161;C1873497
CN-14-784_F2	C2022599;C4014123;C1295665;C0751728;C0151576;C0151872;C0235986;C0856882;C0241390;C0151878;C0861002;C0595879;C1284712;C0240292;C0520869;C0228673;C0151680;C0221106;C0155306;C1295668
JISP-16-207-g001	C1507243;C0576657;C2219802;C2926599;C0733886;C0010401;C0233778;C0002903;C0234199;C1441526;C0180112;C0234216;C0278134;C4049933;C2911690;C2721568;C0236055;C0022701
JISP-16-207-g004	C1515974;C1546778;C1533685;C0021485;C0444600;C0021493
JISP-16-207-g013	C1507243;C0184957;C0576657;C0886384;C2219802;C0039142;C2926599;C0733886;C0010401;C0002903;C0234199;C0681232;C0234216;C0278134;C4049933;C0233778;C2721568;C3244317;C0236055;C0022701
JISP-16-207-g014	C0932487;C0010401;C1830198;C1541679;C0278134;C2721568;C0227114;C4082815;C0040399;C0236055;C3244317;C4082814;C0002903;C4082817;C4254550;C1826999;C4082819;C0022701;C1507243;C2219802;C2926599;C0007966;C0580023;C1540415;C0234216;C0447273;C1708982;C0733886;C0576657;C0234199;C1827006;C0447442;C4049933;C0233778
JISP-16-207-g015	C0184957;C0932487;C0010401;C1830198;C1541679;C0278134;C0681232;C2721568;C0227114;C4082815;C0040399;C0236055;C0039142;C3244317;C4082814;C0002903;C4082817;C4254550;C1826999;C4082819;C0022701;C1507243;C2219802;C2926599;C0007966;C0580023;C1540415;C0234216;C0447273;C1708982;C0733886;C0576657;C0234199;C1827006;C0447442;C4049933;C0233778
1603iti4	C1552861;C3812802;C3498873;C2945615
medoral-17-e420-g001	C0751437;C0181687;C1706368;C1550557;C0340293;C0003461;C1550227;C3536746
fvets-03-00003-g001	C3816499;C2827025;C2826234;C0236071;C0597891;C0001771;C0596928;C1706368;C0232292;C1256207;C1444778;C0332680;C4050469;C0009813;C1261287;C0240341;C0231818;C0026205;C0043047;C1700930;C1550557;C1456863;C1393782;C0031765;C3842678;C0204774;C1547961;C4050248;C0728710;C0939844;C0275586;C0020311;C2684089;C0020581;C0741302;C1444656
IJNL-15-63-g001	C2826273;C2081632;C0039601;C0392366;C0228018;C3850116;C0022885;C0441233;C0456984
1806-3713-jbpneu-39-04-0523-gf01	C0228505;C2676739;C1403208;C1548802;C0225642;C2946261;C1261077;C0230416;C1947936;C0233205;C1856026;C0796494;C4086504;C0230443;C0040405;C0074759
1806-3713-jbpneu-39-04-0523-gf01_PMC4075861	C0152066;C3542426;C0719635;C0733757;C0181278;C0271188;C0340305;C0723644
OL-09-01-0108-g03	C1300517;C1609466;C1880121;C3812802;C0182400;C1294198;C0750484;C1442917;C3499012;C3499011;C3499010;C1706368;C0033209;C0728863;C1550604;C3496406;C0262277;C0002778;C0553580;C1550557;C0007597;C0544711;C0303920;C1704457;C0152321;C0152322;C2368153;C0332575;C1705245;C0033213
JETS-8-108-g001	C1717803;C3888015;C0013798;C0429087;C0429028;C1623258;C3877952;C0855333;C0600125;C0180600;C0428943;C0428944;C0042434;C0520883;C0520877;C3715208;C3828431;C1552654;C0488344;C1552713;C1705651;C0807474;C0184271;C0023677;C0555173;C0429035;C0177831;C0013801;C0151878;C0728839;C0489636;C3828433;C1714882
CCD-1-119-g001	C0683457;C0487602;C0038128;C1284856;C0230025;C0934693
CCD-1-119-g002	C0015726;C1261259;C0024947;C1550312;C0227073;C0026367;C0423899;C0004454;C1457898;C1510508;C0220844;C1706368;C0018270;C1279060;C0227056;C4244144;C1550557;C4239685
CCD-1-119-g003	C0015726;C1548003;C0423899;C1510508;C0447303;C0024947;C0591895;C1962945;C0221198;C1261259;C0772294;C0004454;C1306645;C1279060;C0043299;C1546698;C1548009;C1550312;C0307097
CCD-1-119-g004	C1533810;C0184913;C1546803;C0015252;C0038969;C0184909;C0009068;C0728940
CCD-1-119-g005	C0030201;C0043240;C2112579;C1561540
CCD-1-119-g006	C1458156;C2825055;C0772294;C1561542;C1546698;C4019010;C0221198
CCD-1-119-g007	C0031753
arh0031501360001	C2087366;C1550277;C1707944;C1550312;C0015027;C0011334;C0600109;C1706368;C0577573;C1705102;C1273937;C4283905;C0577559;C1552826;C0024947;C0004454;C1550557;C1279060;C2136992;C1546709;C2700258;C0014243;C1815474;C3710141;C0014245;C4297013;C0728811;C1256256
arh0031501360005	C0225455;C2087366;C0578046;C0723443;C1444805;C0024959;C0024958;C0475273;C0087111;C1328018;C1578706;C0587668;C0574135;C1278899;C0498255;C0589507;C1546778;C0149783;C1706368;C1267215;C0155668;C3273930;C0543467;C0030650;C0439805;C0189142;C0264239;C2350638;C0396200;C1550557;C0475267;C0008698;C0153476;C1313874;C0014243;C0740487;C1515974;C0014245;C0027651;C0279511;C1706406;C1561542;C0155804;C0004943;C0455627;C0277556;C0475285;C0746917
BMRI2016-1358312.004	C0629561;C0032143;C0424786;C0277599;C1550655;C0558145;C3842534;C3842535;C0420315;C1522577;C1720467;C2364485;C2336763;C0589110;C0554310;C1532844;C2825142;C0030201;C0153626;C1578485;C1578486;C1290905;C0589120;C1443182;C0400877;C0177601;C1704685;C2699333;C0202657;C1263136;C0032792;C0179410;C1706368;C1705102;C0580703;C1550457;C0403709;C3842536;C0543467;C1139930;C1457907;C0589368;C0231287;C4084778;C0935598;C3274571;C3255620;C0592924;C1278884;C2081627;C0229105;C1815474;C2698497;C0231683;C2024161;C0728774;C1336751;C1705196;C1550557;C0205161;C2700258;C0032786;C0230060;C0723893;C0032181;C3710141;C0220825;C0679201;C0748399;C1553386;C0005971;C1551394;C4262971;C1546701;C0332575;C0043194;C0600199;C0700221;C0221106;C0553702;C1873497
fonc-04-00317-g001	C1882536;C3539107;C3846145;C1704788;C3846146
crn0003-0284-f01	C0448359;C0581544;C0024219;C0596926;C1550512;C0606665;C0002978;C0034604;C0243032;C0226232;C0179069;C1690968;C2826234;C0202895;C1305176;C2827025;C1444574;C1536105;C0008795;C0008307;C0446429
IJD-60-322c-g002	C0022584;C0022596;C1317574;C0817662;C2931123;C2931122;C2168408;C4021633;C3550423;C3498917;C1866032;C4016018;C3272565;C0268425;C4228020;C1316572;C1548899;C0230373;C2931923;C1852127
IJD-60-322c-g004	C0424530;C0523207;C1550646;C1317574;C1316572;C0031753;C1550272;C1546691;C3670629;C0460004;C1708637
IJD-60-322c-g005	C0523207;C3550425;C0031753;C3279547;C1550557;C0221270;C1706368;C0333628;C0460004;C3550049
gr1_PMC4799325	C1235681;C1546803;C0374711;C0043240;C0038969;C1552840;C0224873;C0009068;C0448540;C1550512;C1705181
gr2_PMC4799325	C2936600;C0684257;C0546517;C0559499;C0183873;C0190979
gr3a	C0871786;C0039508;C0038969;C1550557;C1706368;C1514517;C0009068;C0870529;C1280538
gr3b	C4069677;C4084721;C0181222;C0797795;C0945059;C0027365;C0476545;C0486201;C0367982;C2237060;C1508127;C1547383;C0484664;C2051406;C0020498;C2055374;C1315980;C0550215;C2599456;C0364022;C0945034;C0797796;C1315924;C0436567;C1554107;C0427821;C0004048;C3887465;C1706055
pone.0161136.g001	C0449900;C0815172;C0148346;C3810842;C1568011;C1507293;C0920367;C0425562;C2984968;C2987514;C0871407;C3542466;C0042591;C3645613;C1882161;C3812802;C0423864;C2045692;C4019011;C1706368;C4050469;C0200655;C1507248;C1320392;C1704922;C1550557;C0425690;C0022396;C3845732;C1554112;C0558058;C0031765;C1533124;C3842678;C1704254;C0035648;C0700329;C4050248;C1696103;C0275586;C0005847;C2219488;C0009924;C1285644
1746-160X-1-6-2	C0021968;C0272806;C3840725;C2926601;C3161035;C0332837;C0023309;C0038774;C1706368;C2828363;C0031845;C0149820;C2987481;C1266908;C1546560;C0332781;C0159970;C0442697;C0159914;C1550557;C0019554;C1510453;C0030054;C0008957;C1546675;C2698636;C0080194;C0347728;C3274659;C0021102;C0012691;C0021107;C0262950;C1378698;C0597277;C1550616;C3853906
1746-160X-1-6-3	C3244286;C2926601;C0040405;C0332837;C0596928;C0034606;C0035139;C1706368;C2828363;C0449574;C1266908;C0445251;C1550557;C1546560;C0441587;C1552596;C0441633;C1561538;C1546675;C0240341;C0560738;C4036459;C0021102;C0021107;C1550616;C3245509;C0262950
1746-160X-1-6-4	C1963113;C2698634;C0262878;C0026020;C0029417;C0021053;C0523160;C0016658;C0965380;C0127400;C0303634;C1517844;C0001511;C0026019;C1831597;C2038187;C0562576;C0303635;C1561538;C0013842
jlm-6-068f1	C1704254;C3542466;C1550655;C1696103;C0729707;C1704922;C0049903;C1578485;C1578486;C3843918;C1706255
jlm-6-068f2	C1550655;C0021925;C1578485;C0860359;C1578486;C1550310
jlm-6-068f3	C3877792;C0587273;C1552870;C3877518;C0860659;C1561504;C0450041
gr2_PMC4147657	C0015726;C1510508;C3163918;C1261259;C0423899;C2096041;C1837463;C2338258;C0332219;C0332803;C0184898;C1548394;C1548899;C1546708;C0426056;C0771936;C0376152
neurintsurg-2012-010435f04	C0002997;C0148346;C0015252;C0397654;C1449882;C0007876;C0487602;C1830198;C2936910;C1552858;C0009458;C0683457;C1547225;C0042591;C0040399;C0332155;C2114427;C0178539;C0449574;C0728940;C0699493;C0002996;C1317574;C0456246;C1316572;C0439044;C0939710;C0677540;C0397666;C0002374;C1513302;C1551341;C0038128;C0162653;C0700320;C0005847;C0018964;C0878198;C3642345;C3642346;C0184905
JISP-17-665-g001	C0419358
JISP-17-665-g004	C0043440;C1515974;C1546778;C0021107;C0035139;C0040450;C4082130;C0086142;C0408884;C0029976;C0204166
JISP-17-665-g005	C0040426;C0684295;C1281562;C4284307;C0441587;C0185115;C0040597;C0185053
JISP-17-665-g006	C0204861;C0040426;C1281562;C1550557;C1706368;C0578718;C0020944;C0527316;C0185112;C0181275
JISP-17-665-g008	C1704685;C0202657;C3274571;C1522577;C1561542;C3272565;C0589120;C0420315
JISP-17-665-g009	C1548003;C1704685;C0202657;C3274571;C1962945;C1522577;C1561542;C1306645;C0181080;C0687463;C0043303;C0043299;C0589120;C0182605;C0420315
JISP-17-665-g010	C1548899
JISP-17-665-g012	C0040440
JISP-17-665-g013	C1546778;C1515974;C0684295;C4284307;C0185115;C0040597;C0185053
JISP-17-665-g014	C0043440;C1515974;C1546778;C0021107;C0035139;C0040450;C4082130;C0086142;C0408884;C0029976;C0204166
JISP-17-665-g015	C0040426;C0684295;C1281562;C4284307;C0441587;C0185115;C0040597;C0185053
JISP-17-665-g016	C0204861;C0040426;C1281562;C1550557;C1706368;C0578718;C0020944;C0527316;C0185112;C0181275
JISP-17-665-g017	C0204861;C1704685;C0202657;C3274571;C1522577;C1561542;C0589120;C0420315
JISP-17-665-g019	C1704685;C0202657;C3274571;C1522577;C1561542;C2112579;C0030201;C0589120;C0420315
JISP-17-665-g020	C0498017;C1704685;C0202657;C3534639;C3274571;C1522577;C1561542;C0589120;C0420315
2052-336X-12-56-3	C1704254;C0181839;C0183355;C3542466;C0262878;C0560738;C1696103;C1704922;C0034606;C0026018;C0694547;C0441633;C0040405;C0181842
1746-160X-3-31-1	C3272565;C1705684
1746-160X-3-31-2	C1548003;C1962945;C0033061;C0011430;C0180726;C1306645;C2700190;C2700189;C2700188;C2825527;C0043299;C1552651;C1879954;C2700187;C2700186;C2700185
1746-160X-3-31-4	C0043299;C0554310;C0040440;C0030201;C0179410;C1510606;C1879715;C0403709;C0400877;C0231287;C1962945;C3665492;C0180726;C1706368;C0185696;C0580703;C0424786;C1266908;C0332509;C0589368;C0176392;C2013496;C1532844;C1550557;C1548003;C1546560;C0032792;C0204147;C0277599;C2024161;C4262971;C0700381;C0589110;C1306645;C0032786;C1550616;C1293122;C0262950
1746-160X-3-31-6	C0400877;C0277599;C3887804;C2024161;C0043299;C0554310;C2699275;C2926601;C0589368;C0179410;C0185696;C0332837;C0403709;C0030201;C1962945;C3665492;C0180726;C1706368;C2828363;C1510606;C0580703;C0424786;C1266908;C0332509;C4281677;C0231287;C1532844;C1550557;C1548003;C1546560;C0032792;C0589110;C0542559;C4262971;C0700381;C1546675;C0021102;C0021107;C1306645;C0032786;C1550616;C1293122;C0262950
1746-160X-3-31-7	C0814472;C0554310;C2926601;C0030201;C0179410;C0332837;C0403709;C0589110;C0422206;C0032792;C2828363;C0679860;C3647788;C0424786;C0400877;C0589368;C0580703;C0231287;C1532844;C0395614;C0087111;C0277599;C2024161;C4262971;C1533734;C1546675;C0009429;C3275118;C0021102;C0021107;C0376495;C3887704;C0746919;C3272565;C0032786
cmamd-1-2011-043f5	C1880121;C0722300;C2926606;C0750558;C0429473;C1269534;C3542466;C0423477;C0282413;C3542016;C1550604;C0426522;C4062008;C0429339;C1704922;C0424482;C1704254;C0474781;C0185114;C0438154;C3260788;C0557985;C1710083;C2825141;C0243095;C3539655;C0042591;C0069591;C0478530;C0423842;C0546816;C0871326;C0225990;C1550557;C0455205;C0728774;C0554756;C0332148;C0349013;C2702329;C1705245;C2946261;C0423121;C0148346;C0559982;C1706368;C1261141;C0224869;C0162481;C1550472;C4023322;C2939128;C0224868;C1696103;C0700325;C1704457;C0729640;C0229299;C0749173;C0005847;C1553755;C0448536;C1699643;C1964257;C0422878;C3889397;C0423800;C0439059;C0829747;C0202165;C0829748;C3258824;C2700150;C3889389;C0387837;C1960437;C3272377;C0004457;C0410022;C0069592;C3889399;C3889398;C0037088;C3889391;C3889390;C3889393;C3889392;C3889395;C3889394;C0722792;C3889396;C0234550;C1690000;C0427191
ar4292-1	C0629561;C0772294;C4266486;C1710083;C1948490;C1279112;C1279118;C0009458;C3542466;C0235146;C3843086;C0398523;C1706368;C2243014;C0039866;C0040185;C1266908;C0221198;C0869673;C4264416;C2700149;C4255128;C1546701;C0040184;C0725408;C3255620;C1704922;C1550557;C3858576;C1552867;C1546560;C0179038;C0677540;C0015811;C1550616;C1546698;C1268207;C1704254;C0700221;C1696103;C1281586;C3840725;C2207156;C0005956;C0005957;C0332575;C1882596;C1299233;C0729291;C1543262;C0262950
abd-89-02-0357-g03	C0851278;C2087366;C0337308;C1546539;C0002688;C3542466;C1705273;C3812270;C2827501;C0188602;C0184917;C0586286;C1833222;C1704922;C0186399;C2030971;C0002692;C0002691;C0160662;C1704254;C1696103;C1281584;C0016129
13256_2015_697_Fig2_HTML	C1279548;C0426517;C2049099;C2926606;C0559232;C2097541;C0162119;C2097549;C1876214;C0580181;C1283786;C0239787;C0633643;C0728725;C1706430;C1962962;C0332686;C4087381;C0005558;C1548825;C0333637;C0013196;C2059397;C0015677;C0332534;C1322279;C1262091;C0520869;C0031913;C1403582;C0043194;C0032827;C0856882;C0162835;C0162834;C2825141;C0243095;C2037270;C3808841;C3539655;C0733757;C2926735;C3665492;C3272929;C0151680;C3671995;C1849923;C0520870;C2097561;C1550557;C1547225;C0221106;C0700381;C0279453;C0151872;C2097537;C2097535;C0029899;C4014123;C0595879;C0432923;C1293122;C0333387;C0333386;C0241390;C1269684;C2210713;C0523207;C0240292;C1295669;C1706368;C1261141;C3887654;C1282851;C0520831;C1963139;C0854374;C0442797;C4021146;C1842774;C3686534;C1142520;C1513302;C1546569;C0720099;C1295611;C0240078;C1326741;C0635735;C0151878;C0005847;C0018017;C0031036;C1400373;C3887488;C0038989;C0036429;C0829221;C1517285;C3668914;C0926330;C0333605;C0151576;C0700124;C0861002;C0230425;C0332509;C2979880;C2979883;C0399482;C2239270;C1295665;C1295666;C1295668;C1260926;C0037088;C0235986;C0549567;C2266644;C0234228;C1611706;C1276272;C0746889;C0226513
CRIM.OBGYN2013-834952.002	C1849140;C2825545;C0935598;C1706368;C1148461;C0412555;C1875843;C2053598;C2368378;C0032961;C3517553;C2328730;C3525387;C1547995;C0041618;C0013526;C1550557
CRIM.OBGYN2013-834952.003	C0374711;C0043240;C2096041;C2338258;C0332803;C0184898;C0086972;C1705181
1476-4598-3-29-8	C0005507;C2981197;C1709731;C0795939;C1442344;C0853059;C3541264;C0281186;C0278819;C1514241;C2981238;C1704653;C4287909;C1446409;C1510438;C1709727;C1709726;C1709725;C1709724;C1709723;C1709722;C1709720;C0056789;C3267431;C1141900;C1709729;C1709728;C0856536;C0280280;C0179038;C0010823;C1954276;C0427629;C0804679;C0600139;C0127400;C0285131;C1709718;C1709719;C0185117;C0376358;C2986463;C1709716;C1709717;C0043194;C1444656
1743-422X-7-255-11	C3826873;C0033621;C3853789;C0018889;C0002045;C1840233;C0919678;C4018974;C1168438;C1293132;C0919677;C1441526;C1610719;C0233256;C3541951;C4035864;C3274659;C0011164;C1949480;C1547787;C3161035;C0038164;C2826980;C1547969;C0040820;C0555903;C1879946;C0202202;C3853906;C2002622
1743-422X-7-255-12	C0541395;C0629561;C0033621;C0011164;C0718247;C2962041;C3528671;C0919678;C1168438;C0919677;C1441526;C0000828;C0740230;C0442740;C1546778;C3255620;C3244313;C1706368;C1949480;C3272293;C0802666;C1550557;C3834263;C0038164;C4050308;C0263236;C1320102;C1515974;C0233269;C0555903;C0202202;C2002622
1743-422X-7-255-13	C3161035;C0018889;C0002045;C1547969;C4035864;C3274659;C0233256;C0040820;C3853906
